"authorMeta/avatar","authorMeta/bioLink","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/privateAccount","authorMeta/signature","authorMeta/ttSeller","authorMeta/verified","authorMeta/video","text"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cd804913bf339728b0e521d1963753e5~c5_720x720.jpeg?lk3s=a5d48078&nonce=16417&refresh_token=a1e8a8c328b213cc78c11c92b74944e3&x-expires=1719050400&x-signature=Bv42JxqiAnU43huBbZRtqHIItKM%3D&shp=a5d48078&shcp=b59d6b55",,"795","768","424","14600","7320170207694832642","pop.deepal.bangna","POP DEEPAL BANGNA","false","ขายรถไฟฟ้า DEEPAL 

โทรหรือแอดLINE : 0866900594","false","false","123","DEEPAL Rungcharoen Bangna  ดีพอล บางนาตราด-กม.13 Tel : 086-6900594 ป๊อบ ID LINE : pop_jakkaphan #CHANGAN #CHANGANTHAILAND #TouchTheFuture #MotorExpo #รถไฟฟ้า #EVcar #ElectricVehicles #DeepalS07 #DeepalL07 #AVATR11 #AVATR12 #ดีพอลบางนา "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ccae87e3114a26dd0c73cbb0534932e1~c5_720x720.jpeg?lk3s=a5d48078&nonce=8266&refresh_token=4e12053a72597546fc37282fcfe0b481&x-expires=1719050400&x-signature=0rYBBvhYTH63xBeipf1YPNNUiQ8%3D&shp=a5d48078&shcp=b59d6b55",,"1449","782","251","14500","7075620838758908934","new.energy1","New Energy EV","false","شركه سيارات كهربائيه للاستفسار والتواصل علي 01118030772 او 01118030771","false","false","92","حجم متوسط وشكل رياضى وسعر مناسب بين السيارات الكهربائية ذات الـ 5 مقاعد من انتاج العملاق الصينى BYD  بنطاق سير 401 كم بالشحنة، تلقى قبولا بين الشباب والعائلات معا. مبروك للخلوق أستاذ احمد وشكراعلى ثقته بنا. المواصفات تفصيلاً: https://newenergyeg.com/cars/byd-e2-ev/ متاح للإستلام الفورى والحجز : 01118030772 -  01118030771 الفرع الرئيسى والصيانة: شل أوت٢ الدائرى تقاطع اوتوستراد المعادى. للقادم من التجمع كارفور المعادى على اليسار  نمسك يمين قبل الاوتوستراد. للقادم من اكتوبر وزايد الدائرى نزلة الاوتوستراد اتجاه العباسبة قبل طلعة دائرى الهرم والمنيب ندخل شل اوت رينج مول)  لوكيشن : https://maps.google.com/?q=29.992678,31.284689 مواعيد العمل : من 10 صباحاً الى 9 مساء   الجمعة : من 1 ظهراً الى 10 مساء   #التنقل_الكهربائى_ثقافة_ورقي #امتلك_مستقبلك #electricvehicles  # newenergy"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1114ac968ebf93e82e582fb6b3486c7a~c5_720x720.jpeg?lk3s=a5d48078&nonce=68396&refresh_token=2668426220f79cfe4ac2223e67917c24&x-expires=1719050400&x-signature=BAHDIHw9M7yw2TqifTnG8yNgEb8%3D&shp=a5d48078&shcp=b59d6b55",,"1858","11800","16","324500","6854459193325798406","ljjp91","ljjp escooter rider","false","Sԋσυƚ συƚ ƚσ ɱყ αɾɱʂ ϝσɾ Ⴆҽιɳɠ Ⴆყ ɱყ ʂιԃҽ ҽʋҽɾყԃαყ","false","false","201","my guy trying run from police on his electric scooter but he gets caught. credit for trying though  #escooter#electricscooter#escooterlife#electricscooters#emobility#goelectric#electricmobility#emobilität#electricvehicles#policeman#foryoupage#gmp#electricscooters "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3fc610938f29e7d35783065761d4621~c5_720x720.jpeg?lk3s=a5d48078&nonce=37625&refresh_token=eaa0af1b4f5275a40a5b0aac3b08cd2a&x-expires=1719050400&x-signature=w%2BWOHL7%2BD4AA1im6e0U76LG0%2F6c%3D&shp=a5d48078&shcp=b59d6b55",,"8716","37300","42","1200000","7083633587057542150","ev_tech","EV Technology Learning","false","EV ⚡️, Battery 🔋 & Automotive 🚘 Technologies
More Learning on IG: drcecilepera","false","false","824","#electricmotor embbeded in the wheels are one of the most popular #electricvehicles Technology under development. Here the concept from REE #evtech #cartechnology "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/524b1abea64e5386cb957c874e26d408~c5_720x720.jpeg?lk3s=a5d48078&nonce=7957&refresh_token=453a4175603c32044e1cbdd3cb25f740&x-expires=1719050400&x-signature=kmiV1BzGfRcX%2B71Qg5M1NakZ4u0%3D&shp=a5d48078&shcp=b59d6b55",,"57","121900","7","660900","7086014075051164673","vinfastofficial","VinFast Vietnam","false","Mở bán VF 3 tại:","true","false","95","Phát hiện điểm chill mới cực chất dành cho các chị em #VinFast #LearnOnTiktok #Trending #VF8 #Otodien #electricvehicles"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7899d4f2f5d27d7aa8c70d49a603b860~c5_720x720.jpeg?lk3s=a5d48078&nonce=73812&refresh_token=284c56473de53523b71fa76532e9ac58&x-expires=1719050400&x-signature=gpo0CjvXrtaec1DTeHxuNj7TuC8%3D&shp=a5d48078&shcp=b59d6b55",,"7","522","28","9389","7164362342792201221","tutojede","tutojede","false","🧔🏻‍♂️ Normální chlápek.
🎬 Podprůměrný youtuber.
🛹 Tvůrce videí jako tutojede","false","false","276","Electric vehicles ride #ElectricVehicles #czechia #electromobility #electricvehicle #esk8 #esk8riders #esk8life #electricskateboard #electricskateboards #electricskateboarding #onewheel #rideonewheel #destroyboredom #electricunicycle #euc "
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7321117295516844075~c5_720x720.jpeg?lk3s=a5d48078&nonce=60144&refresh_token=77ab6b7801ce22bde5fd80b1f28841f1&x-expires=1719050400&x-signature=2%2BwNKkVxrRqTv2y1DmsiSjdf8IM%3D&shp=a5d48078&shcp=b59d6b55",,"219","352700","29","3700000","6785683629562840069","bloombergbusiness","Bloomberg Business","false","Covering the business world like no one else.","false","true","1719","#Tesla is making its ubiquitous #Superchargers available to other #EVs through new partnerships with #Ford and #GM — Ed Ludlow explains how we got here. #tech #techtok #cars #electricvehicles #EV #ElonMusk"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/524b1abea64e5386cb957c874e26d408~c5_720x720.jpeg?lk3s=a5d48078&nonce=7957&refresh_token=453a4175603c32044e1cbdd3cb25f740&x-expires=1719050400&x-signature=kmiV1BzGfRcX%2B71Qg5M1NakZ4u0%3D&shp=a5d48078&shcp=b59d6b55",,"57","121900","7","660900","7086014075051164673","vinfastofficial","VinFast Vietnam","false","Mở bán VF 3 tại:","true","false","95","Ở đây, có cái mùi gì… lạ lắm #VinFast #LearnOnTiktok #Trending #VF8 #Otodien #electricvehicles"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/161cb17449b4f3b4b43b3f2e91803303~c5_720x720.jpeg?lk3s=a5d48078&nonce=89202&refresh_token=32a99b670e4aa1fc161fdbd734ce0f3a&x-expires=1719050400&x-signature=FxjLyOLbtKQr%2FAZ%2B5BOyWnkLrb4%3D&shp=a5d48078&shcp=b59d6b55",,"24","4621","0","30900","7242590184524792837","electric.cars.albania","Electric Cars Albania","false","Automjete te reja, 0 km, 100% elektrike 🔋","false","false","19","⚡️ ID6 PRO Performance, 7 VENDE,604 KM AUTONOMI.Full options ⚡️  #electriccar #ev #tesla #electricvehicle #electric #electriccars #teslamodel #cars #car #teslamotors #carsofinstagram #teslamodels #model #electricvehicles #teslalife #elonmusk #teslamodelx #emobility #teslaroadster #teslaowner #bmwi #zeroemissions #audi #bmw #teslamodely #cybertruck #teslacars #t #porsche #electricmobility"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f34a686ed0ef3a38216d56cafcdd0ed0~c5_720x720.jpeg?lk3s=a5d48078&nonce=826&refresh_token=6ec8deeefd804097a28318c583f692e4&x-expires=1719050400&x-signature=t1L8Bm3ZfGENRneNu8SzF7eN%2FHs%3D&shp=a5d48078&shcp=b59d6b55",,"108","456800","2","8600000","7064664706204353542","autogefuehl","Autogefühl","false","Your number one resource for in-depth car reviews: autogefuehl.com","false","false","487","💡Welcome lights front and rear of the VW ID7 (EV sedan) #volkswagen #vw #vwid7 #volkswagenid7 #vwid #electricvehicle #electricvehicles #carsofinstagram #cartech #cartechnology "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/bd02c6b0e15c64e92803ac9e0f65bf4f~c5_720x720.jpeg?lk3s=a5d48078&nonce=69719&refresh_token=3164336c3b558ac13a5bdd10eb4c6bfd&x-expires=1719050400&x-signature=GtyT28FDgxiJktLmOsexO9acLvc%3D&shp=a5d48078&shcp=b59d6b55",,"1437","1402","2500","15400","7207560421736842246","i.l0ve._v10z","⃟","false","CARSPOTTER🏎️
✝️
MTB - Orbea MX60
Cars + Bikes🔛🔝","false","false","99","R.I.P Audi R8| 2003-2024🕊️ #lastaudir8 #endofanera #audir8 #audi #electricvehicles #fastest "
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353045526948806702~c5_720x720.jpeg?lk3s=a5d48078&nonce=96858&refresh_token=9638b73e039d8fd99df7cf6eec38a1fa&x-expires=1719050400&x-signature=N3lNnwndqAlMTv4g2Qh8kf7zkyk%3D&shp=a5d48078&shcp=b59d6b55",,"281","10700","15","491100","7140906367490393134","zeeho.official","ZEEHO","false","Welcome to the official ZEEHO TikTok 
Leading the global electric mobility trend","false","false","179","An electrifying future is closer than you think#motorcycle #electricvehicles #citylife #trending "
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7346208417058390059~c5_720x720.jpeg?lk3s=a5d48078&nonce=44599&refresh_token=98d231592241e82500201521c8ef38c5&x-expires=1719050400&x-signature=FbOpLWmTi2N6uaINQVlJHpXqLkw%3D&shp=a5d48078&shcp=b59d6b55",,"18","306","0","39900","7161211159931159595","yesonthirty","Yes on 3️⃣0️⃣","false","3️⃣0️⃣ videos about Prop 30 in California 
👇","false","false","30","The money will towards EV infrastructure, rebates for EVs, and wildfire prevention @cleanairnowca #yeson30 #ceapartner #prop30 #proposition30 #prop30california #prop30ca #proposition30ca #proposition30california #prop30ca #climatechange #vehicleemissions #wildfireprevention #electricvehicles #evchargingstations "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/76bb9104b31491685aec6fbb74f92c00~c5_720x720.jpeg?lk3s=a5d48078&nonce=34795&refresh_token=b262a076f61927c293979dcd7f7173bb&x-expires=1719050400&x-signature=%2FWb9ZPBZenTV%2BW%2B%2FquXyUUOUOt4%3D&shp=a5d48078&shcp=b59d6b55",,"25800","502","683","13900","7320848216206509062","mohamed_elghazaly_harb","Mohamed El Ghazaly","false","🇪🇬sarcastic introvert ♓️ Marketer & Business Developer. EV ⚡️🚗 enthusiast.","false","false","42","For the love of #cars and true friends 🙏#electricvehicles #bmw #legacy #training #marketing #egypt #history #carsoftiktok "
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/c79d89944aa681edee1dd929772e81ba.jpeg?lk3s=a5d48078&nonce=26279&refresh_token=4e830e05ef5a50da254fbb95f0e5eda2&x-expires=1719050400&x-signature=P6Plql7cVoWbd100i4Um1GKEuPg%3D&shp=a5d48078&shcp=b59d6b55",,"366","47900","61","476200","7176470527623840795","jaredfsl","jaredlow","false","💸Usahawan
💪Motivasi
🏍2 Roda
🎶Penghibur
IG: @jaredfsl","false","false","111","Tesla Tesla Tesla! Apa pendapat korang? #tesla #teslamalaysia #pavilionkl #keretaelektrikmalaysia #keretaelektrik #keretatesla #electricvehicles #hybridcars #gasoline #sportcar #nissangtr #skylinegtr "
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f34a686ed0ef3a38216d56cafcdd0ed0~c5_720x720.jpeg?lk3s=a5d48078&nonce=826&refresh_token=6ec8deeefd804097a28318c583f692e4&x-expires=1719050400&x-signature=t1L8Bm3ZfGENRneNu8SzF7eN%2FHs%3D&shp=a5d48078&shcp=b59d6b55",,"108","456800","2","8600000","7064664706204353542","autogefuehl","Autogefühl","false","Your number one resource for in-depth car reviews: autogefuehl.com","false","false","487","💡Trunk / boot features of the the first-ever MINI Aceman - and it looks like a small MINI Countryman! It serves as a 5-door standalone-version of the smaller electric MINI. So there is the 3-door MINI Cooper and the 5-door MINI Aceman on the electric side and the 3-door MINI Cooper and the 5-door MINI Cooper on the combustion engine side. #Mini #aceman #miniaceman #cartech #cartechnology #electricvehicle #electricvehicles"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/010feb27fd385803cc362ee315426623.jpeg?lk3s=a5d48078&nonce=90195&refresh_token=4c5762b29812cc55dca3759d52a6edcf&x-expires=1719050400&x-signature=60pLAMwhWJmXAZIEBRErBiFtf2c%3D&shp=a5d48078&shcp=b59d6b55",,"153","44700","66","398100","7122312245866202118","fiboengineering","স্বপ্ন মটরস","false","আমরা চার চাকার ইজিবাইক, অটো, মিনিবাস, বোরাক, টমটম গাড়ি বিক্রয় করি","false","false","537","ব্যাটারি ছাড়া গাড়ির দাম কত? আপনার এলাকায় আপনি প্রথম ! আপনি কি উদ্যোক্তা হতে চান? প্রতি মাসে ৩০ থেকে ৪০ হাজার টাকা আয় করতে চান ? আপনি কি অল্প পুঁজিতে লাভজনক ব্যবসা করতে চান? আমি কি গাড়ি ভাড়া দিয়ে প্রতিদিন ১ হাজার টাকা আয় করতে চান? অর্ডার করতে কল করুন ইমো & হোয়াটসঅ্যাপ : 01311-690313 , 01977690313 দাম - ৩ লক্ষ  টাকা  আমাদের ঠিকানা - দূর্গা পুর, চালা বাজার মসজিদ, আশুলিয়া, সাভার, ঢাকা। এটি একটি স্টিয়ারিং বেজড  ব্যাটারি চালিত ইলেকট্রিক মিনি বাস, আসন সংখ্যা : ৯ জন  মোটর : ১০০০ ওয়াট কন্ট্রোলার : ১০০০ ওয়াট ব্যাটারি : ১২ ভোল্ট, ৫ টি চার্জার : ৬০ ভোল্ট , ১৮ অ্যাম্পিয়ার  গতি: ৪৫ কিঃ মিঃ/ ঘন্টা মাইলেজ : ১২০ - ১৩০ কিঃ মিঃ ( ১ বার চার্জে) সামনের সাসপেনশন : কয়েল স্প্রিং পেছনের সাসপেনশন: পাতি স্পিং ব্রেক : ম্যাকানিক্যাল ড্রাম (পেছনের দুই চাকায়) চাকার সাইজ : ৩.২৫.১৬/ ০৪.০০.১২ দৈর্ঘ্য : ১০ ফুট প্রস্হ : ৩.৫ ফুট উচ্চতা : ৬ ফুট এক্সেলেটর/ পিক আপ : পায়ে আমাদের গাড়ির সুবিধা সমূহঃ  ১.এই গাড়ি এক হাত দিয়ে কন্ট্রোল করা যায় । ২.পিকআপ পায়ে  । ৩. সবযাত্রী সম্মুখ হয়ে বসতে পারে । ৫.দীর্ঘক্ষন গাড়ি চালালেও ড্রাইভার এর কোন সমস্যা হয় না। ৬. যাত্রীদের কোন ঝাঁকুনি লাগেনা । ৭.উঁচু-নিচু যে কোন রাস্তায় সাবলীল ভাবে চলতে পারে । ৮.গাড়ি উল্টে যাবার ভয় থাকে না । ৯.আমাদের গাড়ির সামনের দুই চাকায় কয়েল সাসপেনশন ব্যবহার করা হয়েছে। ১০. প্রাইভেট কারের স্টিয়ারিং ব্যবহার করা হয়েছে। ইউটিউব চ্যানেল - https://www.youtube.com/@fibonacciengineering7175 #easybike  #easybikeprice #easybikepricebd #newmodeleasybike #busmodeleasybike #autorickshaw #cngautorickshaw #Auto #autopricebd #autoprice #tomtom #sandi #dowedo #batterypowered4wheeler #lithiumionbattery #charckakargari #tricycle  #electrictricycle #electricvehicles #বিভাটেক #touristcar #resortcar #golfcart #golfcartbd #foodcartbd #schoolbus #বোরাক #বোরাকগাড়ি #battery #for #foryou #trend #viral #follovers "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/46daf445868305c5410146d02f07bfef~c5_720x720.jpeg?lk3s=a5d48078&nonce=86090&refresh_token=e7a38d5af9a609b929d78600c1cde1a3&x-expires=1719050400&x-signature=4uGWSj7USzKnvx6ymKlWgICu2lQ%3D&shp=a5d48078&shcp=b59d6b55",,"24800","274900","1582","10600000","6780462163587220485","xoconniepeters","Connie Peters","false","New car videos daily
128K on Instagram 5K YouTube 
👇Links👇","false","false","2903","“Gas powered vehicles notmally contain about 30k components, while EVs employ less than half as many. An entire Tesla drivetrain includes a dozen or so moving parts as opposed to 200 for a standard ICE. EVs such as Teslas do not require a fuel tank, fuel pump, timing belt, or exhaust system among many other components found in gas powered vehicles.”   Check out “Inside Tesla” at the Petersen Automotive Museum in Los Angeles starting tomorrow! (Opens November 20)  #tesla #insidetesla #teslamodely #ev #evs #electriccars #electricvehicles #petersenautomotivemuseum #petersenmuseum #petersen #modely "
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/bbc2bfccbd7aa16e48e765d37fda2897.jpeg?lk3s=a5d48078&nonce=25617&refresh_token=b5f9a0af6443ed741b0d44025101acf2&x-expires=1719050400&x-signature=x0ipom2zWUhRCnqm4fUkHXYDWLo%3D&shp=a5d48078&shcp=b59d6b55",,"0","759","0","2412","7185518975039112193","wuling_azerbaijan","wuling_azerbaijan","false","WULING EV elektrik avtomobillərinin Azərbaycanda rəsmi idxalçısı.
050 444 1924","false","false","4","#wuling #wulingazerbaijan #wulingev #electriccarnews #electriccar #electricvehicles #electricvehiclesonly #elektrikmashin #mashin #aztagrama #mashinal @elgunkhidirov "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7334010063210283014~c5_720x720.jpeg?lk3s=a5d48078&nonce=15882&refresh_token=5d97e6568c8ba7252c6abc8242895d63&x-expires=1719050400&x-signature=vBGMOWHiQl3b2N4MjzDx3ffnuwI%3D&shp=a5d48078&shcp=b59d6b55",,"4055","3928","692","111800","6630953612489703430","sean_diao","Sean Diao","false","Quality comedy about pop culture/politics from a Chinese. So SNL from Temu.","false","false","156","America hates too many EVs. Melbourne show on going now! Come to see me live! Tix in bio. #china #america #electricvehicles #sketch #meme #lol"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1ba6bb5602e31e47754c3d66e8616b06~c5_720x720.jpeg?lk3s=a5d48078&nonce=23573&refresh_token=33994f021d1c20eb697923320b3df522&x-expires=1719050400&x-signature=dSxNujaEAZgwtQaFIYuSOsH38%2FU%3D&shp=a5d48078&shcp=b59d6b55",,"2920","18300","94","619300","7072422279057179694","sptv_91","Chris","false","Just a gay reviewing cars, gay-ly 🏳️‍🌈","false","false","600","Admittedly, I am MOST excited for the release of the #2023 @hyundaiusa #ioniq6 this thing is truly a sight to behold. #hyundaiioniq6 #2023 #carshow #ev #electriccar #hyundaiev #ioniq #clamshell #electricvehicle #electricvehicles #electriccar #electriccars #ioniq6hyundai "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7331709034922999814~c5_720x720.jpeg?lk3s=a5d48078&nonce=55161&refresh_token=0a627aa8663de3f4b0ff5a80ab1e8d64&x-expires=1719050400&x-signature=SkAPT7N%2BCOvhEX%2F0zwE23hmOxXM%3D&shp=a5d48078&shcp=b59d6b55",,"3267","48600","182","557500","6940115983780774918","lovefmbelize","Love FM Belize","false","Belize's leading 📻 and 📺 station.
Keeping Belizeans informed since 1993","false","false","1397","The Belize City Council hopes to spark the electric vehicle revolution in the old capital, with the launch of its E-Taxi project. The endeavor seeks to equip Belize City cabbies with electric vehicles purchased by the council through funding from the European Union. The council will select drivers from various taxi unions and allow them with a lease-to-own agreement for the vehicles. Reporter Vejea Alvarez was there for the unveiling of the first two EVs and has the story. #Belize  #BelizeCity  #EVs  #Electricvehicles  #LoveFM  #LoveFMBelize  #BelizeNews #cars"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/7299316497259626504.jpeg?lk3s=a5d48078&nonce=68280&refresh_token=7782be714680f8b57932a517837b44a5&x-expires=1719050400&x-signature=e%2FwXLfNGYQKUM7XBkd3dUeygpqg%3D&shp=a5d48078&shcp=b59d6b55",,"172","1241","961","11300","7256562184422900738","srey.nou93","Srey Nou","false","Automative","false","false","37","☎️ ពត៍មានលំអិត សូមទំនាក់ទំនង:  .095 958 889 / 098 819 145 ( កញ្ញា ស្រីនូ)  https://t.me/Jee_Sreynou 📍ទីតាំង Showroom ស្ថិតនៅលើមហាវិថីសហព័ន្ធរុសុី្ស110 ជិតរង្វង់មូលក្តាន់2 https://maps.app.goo.gl/np4uKXSHkSoSdYjW9?g_st=ic #HengHuy #AION #AIONCambodia #AIONYPlus  #LuxuryCars #electricvehicles #TOP1EV #bestsuvininida "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7334903393133002757~c5_720x720.jpeg?lk3s=a5d48078&nonce=32878&refresh_token=d247ec01283425c2022a844bb365675c&x-expires=1719050400&x-signature=1M8wfxAKBy9BhBc8BdD2lOn4%2Fuo%3D&shp=a5d48078&shcp=b59d6b55",,"188","575000","33","4000000","6782958838896329733","consumerreports","Consumer Reports","false","Independent research + testing. Journalism + advocacy. Nonprofit. Join us 👇","false","true","751","The Toyota bZ4X is Toyota's first pure EV that's not a conversion of a traditional model or a fuel cell vehicle. #electricvehicles #cartok #carsoftiktok #ev #toyotabz4x"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ba8214a10ef467315619f1b4865cd201~c5_720x720.jpeg?lk3s=a5d48078&nonce=88276&refresh_token=30a7e97fc379df18fd0b8a9a6ed162cf&x-expires=1719050400&x-signature=bs8Q%2FGSil2iMc4ZAVjI4I7Bpo2A%3D&shp=a5d48078&shcp=b59d6b55",,"61","36600","28","440900","6960827977433334789","cleanenergypod","Clean Energy Show podcast","false","Winning the fight against climate change!
Get the full podcast 👇","false","false","414","Country in Alberta Fears Radiation from Solar Panels #solar #alberta #FUD #fyp #electricvehicles #stupidity"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7313775897382027307~c5_720x720.jpeg?lk3s=a5d48078&nonce=23257&refresh_token=b80d776cf8504314e01fa0e07139c6d2&x-expires=1719050400&x-signature=El7gZ4kJoIfbr6Z9p265FtTUzy4%3D&shp=a5d48078&shcp=b59d6b55",,"8041","365500","2864","11400000","6738594137270289413","coachd_speaks","CoachD_Speaks","false","Proud @MeidasTouch contributor.","false","false","2338","This man tries to take credit for everything! #UAW #unionstrong #electricvehicles #union #trump #maga #ultramaga #republicans #conservatives #patriots #liberals #democrats #snowflakes #leftwing #rightwing #usa #america #trump2024 #biden2024 #donaldtrump #joebiden "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5973d97c8f8389c7e09a99111caff8e4~c5_720x720.jpeg?lk3s=a5d48078&nonce=84975&refresh_token=3c4a99bbc536f2017a47301e192ade0e&x-expires=1719050400&x-signature=yR2leD930vjPUX9qED5%2BP1Hnk4g%3D&shp=a5d48078&shcp=b59d6b55",,"46400","292000","531","7000000","6748962232400495622","colinwasson","colinwasson | Tech Creator","false","Only the Best Tech & Amazon Finds 📦
Biz: colinwasson1@gmail.com
👇🏼 PRODUCTS","false","false","777","Returning this ASAP 😫 #teslamodel3 #elonmuskmeme #electricvehicles #teslacharging #evcharging #teslaproblems"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/094ccbf361d3fec0a0f1036ddf596fc8.jpeg?lk3s=a5d48078&nonce=21288&refresh_token=e2fd11db1473a339c329ad4f983a1ad9&x-expires=1719050400&x-signature=WXMnPmhuI90VyHcSRytM9vPEiig%3D&shp=a5d48078&shcp=b59d6b55",,"264","521200","100","5500000","7185470111519441922","chinesecars1","Chinese Car","false","All about China Auto","false","false","530","Xpeng P7 electric car | #xpeng #xpengp7 #ev#electric #electriccar #electricvehicles #meetmycar#futuretech#carsoftiktok#chinesecars #china "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a8c1e2a68275aa29dbfb2c15bd171b6a~c5_720x720.jpeg?lk3s=a5d48078&nonce=60965&refresh_token=06262d0f749e45d0f14301ba5e117809&x-expires=1719050400&x-signature=CaltQ4tWNtbiGaTBAeOcLaP61dI%3D&shp=a5d48078&shcp=b59d6b55",,"13100","1487","943","10000","7084071142872450053","chargedwheels","charged wheels","false","https://www.amazon.co.uk/hz/wishlist/ls/146T70U8RMROY?ref_=wl_share","false","false","330","cheeky chap #escooter #electricscooter #scooter #ebike #electricvehicle #electricbike #electric #escooters #escooterlife #electricscooters #emobility #dualtron #kickscooter #scooters #segway #ninebot #scooterlife #urbanmobility #gogreen #citycoco #xiaomi #ecofriendly #scootering #electricmotorcycle #m #bike #goelectric #skuterlistrik #electricvehicles #trottinette "
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7321117295516844075~c5_720x720.jpeg?lk3s=a5d48078&nonce=60144&refresh_token=77ab6b7801ce22bde5fd80b1f28841f1&x-expires=1719050400&x-signature=2%2BwNKkVxrRqTv2y1DmsiSjdf8IM%3D&shp=a5d48078&shcp=b59d6b55",,"219","352700","29","3700000","6785683629562840069","bloombergbusiness","Bloomberg Business","false","Covering the business world like no one else.","false","true","1719","“Welcome to the G-Turn.” #MercedesBenz #CEO Ola Källenius and Bloomberg's Hannah Elliott discuss some of his favorite features on the new electric #GWagon, while on a test drive of the highly-anticipated #SUV — #tech #cars #EVs #electricvehicles"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6942e16643fe0d2746b2feb24186278d~c5_720x720.jpeg?lk3s=a5d48078&nonce=91029&refresh_token=243665c11e5550661e962bbd9e987d94&x-expires=1719050400&x-signature=KEShCIbYP%2FvcMT1w3KW%2FW3A1gVo%3D&shp=a5d48078&shcp=b59d6b55",,"199","233700","260","3300000","7028851300348118022","frontline_focus","Frontline Focus","false","News on China, from China, with a non-western-media perspective.","false","false","1967","German Chancellor Olaf Scholz and Swedish Prime Minister Ulf Kristersson have both expressed their disagreement with the U.S.'s decision to impose a record-high 102.5% tariff on Chinese EVs. The Swedish PM stated that this move threatens to dismantle global trade. #electricvehicles #ev #globaltrade #newenergy #tariff #germany #sweden #europe"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d1c209e51d30a2e733f9e4f6a92231d0~c5_720x720.jpeg?lk3s=a5d48078&nonce=74327&refresh_token=c842d1d7d07c1179854b1ec37e8a72c1&x-expires=1719050400&x-signature=YLBWQH1kWTrPKfL6qt2WyfzYR64%3D&shp=a5d48078&shcp=b59d6b55",,"18600","332300","312","10000000","6755576120466834438","wildjoyexperiences","WILDJOY | ARIZONA 🌵","false","Find Your Wildjoy With Us ✨
Empowering Arizona to DO more🌵
Hello@wildjoy.com 💌","false","false","1089","FASTEST VEHICLE IN THE WORLD 🏎 you can find the 1st electric vehicle museum in the world in kingman, arizona along the route 66 at the visitors center ✨ #arizona #kingman #kingmanaz #electricvehicle #electricvehicles #museum #wildjoy Ad!"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3810c26808c0ae927b6b013a86397ba2~c5_720x720.jpeg?lk3s=a5d48078&nonce=9064&refresh_token=74b9ae68a5311fd410a02d1921fdcb53&x-expires=1719050400&x-signature=Dwe1udLP0qab87uLdc0rD3CQLU8%3D&shp=a5d48078&shcp=b59d6b55",,"336","32900","56","324100","7120141524877247490","autotrader_sa","AutoTrader South Africa","false","AutoTrader is the largest automotive marketplace in South Africa.","false","false","362","Will you get stranded with no battery in a Volvo P8? #ElectricCarChallenge | Volvo | @Nafisa Akabor  #electriccar #electriccars #electricvehicle #electricvehicles #ev #evs #carstagram #tiktok #tiktoksa #fyp #carsoftiktok #cars "
